created_at,campaign_var_1,campaign_var_2,products_purchased,signup_date,user_activity_var_1,user_activity_var_2,user_activity_var_3,user_activity_var_4,user_activity_var_5,user_activity_var_6,user_activity_var_7,user_activity_var_8,user_activity_var_9,user_activity_var_10,user_activity_var_11,user_activity_var_12,Revenue
4/30/2021,1,3,1,4/8/2021,0,0,0,0,0,0,1,0,0,0,0,0,214
4/30/2021,9,4,2,10/19/2019,0,0,0,0,0,0,0,0,0,0,0,0,283
4/30/2021,6,8,2,5/16/2021,1,0,0,0,0,0,0,0,0,0,1,0,340
4/30/2021,1,2,2,7/31/2020,0,0,0,0,0,1,0,0,0,0,0,0,155
4/30/2021,1,2,2,8/14/2020,0,0,1,0,0,0,0,0,0,0,1,0,288
4/30/2021,6,3,3,8/8/2019,0,0,0,0,0,0,0,0,0,0,1,0,379
4/30/2021,11,9,4,3/2/2020,0,0,0,0,0,0,1,1,0,0,0,0,305
4/30/2021,7,6,2,1/21/2020,0,0,0,1,1,0,0,0,0,0,2,0,364
4/30/2021,14,11,3,7/20/2019,0,0,0,0,0,1,1,0,0,0,0,0,243
4/30/2021,2,2,2,8/8/2018,0,0,0,0,0,1,0,0,0,0,1,0,211
4/30/2021,1,2,1,11/23/2018,0,0,0,0,0,0,1,0,0,0,0,0,153
4/30/2021,3,6,1,9/22/2020,1,0,0,0,0,0,0,0,0,0,0,0,357
4/30/2021,6,2,1,9/14/2021,1,0,0,0,0,0,0,0,0,0,1,0,99
4/30/2021,8,4,3,4/14/2020,1,0,0,0,0,0,1,1,0,0,1,0,251
4/30/2021,1,3,2,11/17/2017,0,0,0,0,0,0,1,0,0,0,0,0,325
4/30/2021,5,5,1,9/21/2021,0,0,0,0,0,0,1,1,0,0,0,0,127
4/30/2021,5,5,2,9/9/2018,0,0,0,0,0,1,1,0,0,0,0,0,298
4/30/2021,6,8,3,4/21/2017,1,0,0,0,0,0,0,0,0,0,0,0,104
4/30/2021,6,6,2,10/18/2021,0,0,0,0,0,0,1,0,0,0,0,0,169
4/30/2021,11,11,3,2/23/2022,0,0,0,0,0,0,0,0,0,0,0,0,146
4/30/2021,8,8,2,8/9/2020,0,0,1,0,1,1,0,0,0,0,0,0,301
4/30/2021,10,9,3,6/13/2020,0,0,0,0,0,1,0,0,0,0,0,0,80
5/1/2021,5,2,3,7/6/2020,0,0,0,0,0,1,1,0,0,0,0,0,117
5/1/2021,5,3,3,8/16/2020,0,0,1,0,0,0,0,0,0,0,1,0,228
5/1/2021,4,4,2,4/12/2021,1,0,0,0,0,0,0,0,0,0,1,0,122
5/1/2021,2,7,2,4/21/2020,1,0,0,0,0,0,0,1,0,0,0,0,228
5/1/2021,8,9,2,2/25/2020,1,0,0,0,1,0,0,0,0,0,0,0,333
5/1/2021,5,4,3,4/9/2019,1,0,0,0,0,1,0,0,0,0,0,0,292
5/1/2021,7,6,2,12/27/2019,1,0,0,0,0,0,0,0,0,0,0,0,141
5/1/2021,14,5,2,12/8/2019,1,0,0,0,0,0,0,0,0,0,0,0,160
5/1/2021,2,1,3,7/13/2020,0,0,0,0,1,0,0,1,0,0,0,0,339
5/1/2021,7,7,3,2/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,241
5/1/2021,2,4,2,2/15/2022,0,0,0,0,1,2,0,0,0,0,0,0,292
5/1/2021,8,9,4,4/1/2020,0,0,0,0,0,0,0,1,0,0,0,0,325
5/1/2021,8,7,2,2/27/2021,1,0,0,0,0,0,1,0,0,0,0,0,186
5/1/2021,11,7,3,5/22/2020,0,0,0,0,0,1,0,0,0,0,0,0,211
5/1/2021,5,2,1,7/27/2021,0,0,1,0,0,0,0,0,0,0,0,0,58
5/1/2021,3,3,3,9/6/2019,1,0,1,0,0,1,0,1,0,0,0,0,118
5/1/2021,6,7,3,2/9/2020,0,0,0,0,0,0,0,0,0,0,1,0,137
5/1/2021,11,7,2,9/11/2016,0,0,0,0,0,1,0,0,0,0,0,0,215
5/1/2021,4,3,2,1/31/2020,1,0,0,0,0,0,0,0,0,0,0,0,113
5/1/2021,6,6,2,12/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,196
5/1/2021,10,10,3,11/5/2020,1,0,0,0,0,1,0,0,0,0,0,0,172
5/1/2021,5,5,2,7/14/2019,0,0,0,0,0,1,0,0,0,0,0,0,165
5/1/2021,10,4,1,9/8/2020,1,0,0,0,0,0,0,0,0,0,0,0,95
5/1/2021,9,7,2,5/21/2021,0,0,0,0,0,0,0,0,0,0,0,0,217
5/1/2021,11,8,1,2/8/2019,0,0,0,0,0,1,1,0,0,0,0,0,52
5/1/2021,3,6,2,11/28/2020,1,0,0,0,0,0,0,0,0,0,1,0,268
5/1/2021,6,5,1,1/22/2021,0,0,0,0,1,1,0,0,0,0,1,0,382
5/1/2021,5,5,3,10/19/2021,0,0,1,0,1,0,0,1,0,0,0,0,376
5/1/2021,9,6,2,1/30/2021,1,0,0,0,0,0,0,0,0,0,1,0,135
5/1/2021,3,7,3,6/21/2021,1,0,0,0,0,0,0,1,0,0,0,0,95
5/1/2021,2,6,2,6/22/2021,0,0,0,0,0,1,0,0,0,0,0,0,318
5/1/2021,3,8,3,10/14/2021,0,0,0,0,0,0,0,0,0,0,1,0,243
5/1/2021,2,4,2,1/11/2021,1,0,0,0,0,0,0,0,0,0,0,0,381
5/1/2021,8,10,2,11/29/2018,0,0,0,0,0,1,0,0,0,0,0,0,383
5/1/2021,4,6,2,1/7/2021,0,0,0,0,1,1,0,0,0,0,0,0,172
5/1/2021,2,8,2,3/19/2020,1,0,0,0,1,0,1,0,0,0,0,0,258
5/1/2021,1,8,2,3/1/2021,0,0,0,0,0,0,1,0,0,0,0,0,354
5/1/2021,4,5,3,1/25/2022,0,0,0,0,0,0,1,0,0,0,0,0,168
5/1/2021,2,5,3,10/19/2021,0,0,1,0,1,1,0,0,0,0,0,0,48
5/1/2021,4,7,2,11/7/2021,1,0,0,0,0,1,1,0,0,0,0,0,404
5/1/2021,8,8,3,12/30/2019,0,0,1,0,0,1,0,0,0,0,0,0,79
5/1/2021,7,8,3,4/20/2021,1,0,0,0,0,1,0,0,0,0,1,0,129
5/2/2021,6,7,2,7/21/2018,1,0,0,0,0,0,0,0,0,0,0,0,196
5/2/2021,5,8,2,6/16/2021,1,0,0,0,0,1,1,0,0,0,0,0,367
5/2/2021,11,6,2,3/21/2017,0,0,1,0,1,0,1,0,0,0,0,0,92
5/2/2021,8,3,2,3/7/2021,1,0,1,0,0,0,0,0,0,0,0,0,263
5/2/2021,5,6,1,3/4/2019,0,0,0,0,1,2,0,0,0,0,0,0,383
5/2/2021,8,11,3,4/22/2021,0,0,0,0,0,1,0,1,0,0,0,0,50
5/2/2021,10,7,1,10/27/2019,0,0,0,0,0,1,1,1,0,0,1,0,146
5/2/2021,2,2,2,5/21/2020,1,0,0,0,1,0,0,0,0,0,1,0,359
5/2/2021,7,5,3,8/10/2021,1,0,0,0,0,1,0,0,0,0,0,0,135
5/2/2021,3,5,1,12/21/2020,0,0,0,0,1,0,0,0,0,0,0,0,278
5/2/2021,3,4,2,12/28/2018,1,0,0,0,0,0,1,1,0,0,0,0,294
5/2/2021,4,3,2,2/12/2020,1,0,0,0,1,1,0,1,0,0,0,0,219
5/2/2021,2,5,2,2/26/2021,1,0,0,0,1,0,1,0,0,0,1,0,386
5/2/2021,2,5,2,11/9/2021,1,0,0,0,0,0,0,1,0,0,1,0,283
5/2/2021,2,6,3,1/20/2021,1,0,0,0,1,1,0,0,0,0,1,0,112
5/2/2021,4,5,3,12/2/2021,1,0,0,0,0,0,0,0,0,0,1,0,129
5/2/2021,5,6,2,9/14/2021,1,0,0,0,0,0,0,0,0,0,0,0,140
5/2/2021,3,6,4,11/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,226
5/2/2021,12,7,2,6/22/2020,1,0,0,0,0,0,0,1,0,0,0,0,186
5/2/2021,6,5,2,3/24/2020,0,0,0,0,0,1,0,0,0,0,0,0,217
5/2/2021,2,7,1,3/15/2021,0,0,0,0,0,1,1,0,0,0,1,0,304
5/2/2021,3,4,2,5/7/2021,0,0,0,0,0,0,1,0,0,0,0,0,279
5/2/2021,7,7,1,1/29/2020,1,0,0,0,0,1,0,0,0,0,1,0,322
5/2/2021,3,7,3,3/2/2020,1,0,0,0,0,0,0,1,0,0,0,0,375
5/2/2021,4,4,3,7/26/2019,0,0,0,0,0,1,0,0,0,0,0,0,233
5/2/2021,8,12,2,2/7/2020,1,0,0,0,0,1,0,0,0,0,0,0,262
5/2/2021,10,7,3,10/28/2019,1,0,0,0,0,1,0,1,0,0,0,0,290
5/2/2021,7,5,2,5/3/2018,1,0,0,0,0,0,0,0,0,0,0,0,139
5/2/2021,5,6,2,3/17/2019,0,0,0,0,0,1,0,0,0,0,1,0,398
5/2/2021,8,3,2,8/11/2019,1,0,0,0,0,1,1,0,0,0,0,0,211
5/2/2021,12,8,1,5/14/2021,1,0,0,0,0,1,0,0,0,0,0,0,252
5/2/2021,4,2,2,12/28/2017,0,0,0,0,0,0,0,0,0,0,1,0,382
5/2/2021,5,2,2,5/31/2020,0,0,1,0,0,1,0,1,0,0,0,0,228
5/2/2021,6,2,3,10/17/2019,1,0,0,0,1,0,0,0,0,0,0,0,407
5/2/2021,6,9,3,5/19/2019,0,0,0,0,0,1,0,0,0,0,0,0,102
5/2/2021,9,7,2,5/7/2018,1,0,0,0,1,0,0,0,0,0,0,0,271
5/2/2021,10,9,4,5/7/2021,0,0,0,0,0,1,1,0,0,0,1,0,111
5/2/2021,4,3,3,10/26/2021,1,0,0,0,0,0,1,0,0,0,0,0,378
5/2/2021,6,6,2,4/3/2020,1,0,1,0,0,0,1,0,0,0,0,0,372
5/3/2021,4,2,2,4/12/2020,0,0,0,0,0,0,1,0,0,0,0,0,170
5/3/2021,8,5,2,1/9/2022,0,0,0,0,0,1,0,0,0,0,0,0,305
5/3/2021,2,1,4,1/10/2021,0,0,1,0,0,0,1,0,0,0,0,0,340
5/3/2021,5,8,3,12/7/2020,0,0,0,0,0,1,0,0,0,0,1,0,189
5/3/2021,1,5,3,7/14/2019,0,0,1,0,0,1,0,0,0,0,1,0,387
5/3/2021,4,6,1,10/8/2019,0,0,1,0,0,0,0,0,0,0,1,0,51
5/3/2021,3,5,2,1/15/2022,1,0,0,0,0,0,0,0,0,0,0,0,143
5/3/2021,2,3,2,1/10/2022,0,0,0,0,0,1,1,0,0,0,1,0,369
5/3/2021,4,8,3,12/3/2021,0,0,0,0,0,0,0,0,0,0,2,0,154
5/3/2021,3,5,3,3/8/2020,0,0,0,0,0,2,0,0,0,0,0,0,300
5/3/2021,3,5,3,7/26/2020,1,0,1,0,0,0,0,0,0,0,0,0,109
5/3/2021,2,6,2,5/25/2021,1,0,0,0,0,1,1,0,0,0,0,0,112
5/3/2021,1,2,2,11/17/2020,0,0,0,0,0,0,0,0,0,0,1,0,170
5/3/2021,7,4,1,8/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,150
5/3/2021,7,3,2,3/5/2022,1,0,1,0,0,0,0,1,0,0,0,0,81
5/3/2021,10,6,2,12/17/2016,1,0,0,0,0,0,0,0,0,0,0,0,243
5/3/2021,11,7,2,12/29/2021,0,0,0,0,0,1,1,0,0,0,0,0,385
5/3/2021,2,2,4,10/19/2019,1,0,0,0,0,0,1,0,0,0,0,0,175
5/3/2021,7,5,3,3/29/2021,0,0,0,0,0,1,0,0,0,0,0,0,123
5/3/2021,2,5,2,8/6/2021,0,0,0,0,0,1,0,0,0,0,0,0,135
5/3/2021,2,5,2,11/8/2021,0,0,0,0,0,1,1,0,0,0,0,0,297
5/3/2021,5,7,2,1/7/2019,0,0,0,1,0,1,0,0,0,0,1,0,131
5/3/2021,4,2,3,8/20/2020,0,0,0,0,0,1,1,0,0,0,0,0,334
5/3/2021,7,7,3,7/11/2020,0,0,0,0,0,0,1,0,0,0,0,0,384
5/3/2021,13,9,3,1/15/2020,0,0,0,0,0,1,0,0,0,0,0,0,86
5/3/2021,4,3,3,2/23/2020,0,0,0,0,0,1,0,0,0,0,0,0,211
5/3/2021,4,7,2,7/18/2021,0,0,0,0,0,1,0,0,0,0,0,0,328
5/3/2021,7,5,2,1/21/2018,0,0,0,0,0,2,0,0,0,0,0,0,305
5/3/2021,7,6,2,5/14/2020,1,0,0,0,0,0,1,0,0,0,0,0,82
5/3/2021,4,6,2,3/16/2021,1,0,0,0,0,0,1,0,0,0,1,0,51
5/4/2021,2,5,3,6/16/2021,0,0,1,0,0,0,0,0,0,0,0,0,242
5/4/2021,10,7,2,12/18/2021,0,0,0,0,0,0,1,1,0,0,0,0,59
5/4/2021,3,4,3,1/26/2020,0,0,0,0,0,1,0,0,0,0,0,0,94
5/4/2021,12,8,1,9/25/2019,0,0,0,0,0,0,0,1,0,0,0,0,304
5/4/2021,3,5,1,1/26/2021,0,0,0,0,0,0,1,1,0,0,0,0,200
5/4/2021,2,5,1,2/26/2021,0,0,0,0,0,1,1,0,0,0,0,0,366
5/4/2021,3,6,2,8/18/2021,0,0,0,0,0,0,0,0,0,0,0,0,292
5/4/2021,10,4,3,4/10/2019,1,0,0,0,0,0,0,0,0,0,0,0,316
5/4/2021,4,9,1,4/23/2021,0,0,0,0,0,0,0,0,0,0,1,0,274
5/4/2021,2,3,2,4/9/2020,1,0,0,0,0,0,0,1,0,0,0,0,339
5/4/2021,6,4,2,8/25/2021,0,0,0,0,0,2,0,0,0,0,0,0,216
5/4/2021,3,7,2,11/1/2018,0,0,0,0,0,0,1,0,0,0,1,0,369
5/4/2021,3,8,2,9/27/2021,0,0,0,0,0,1,0,0,0,0,1,0,188
5/4/2021,5,4,2,10/29/2020,0,0,0,0,1,0,1,0,0,0,1,0,183
5/4/2021,5,8,2,7/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,256
5/4/2021,8,6,3,4/21/2021,0,0,0,0,0,1,0,0,0,0,1,0,387
5/4/2021,7,4,2,1/14/2021,0,0,0,0,0,1,0,0,0,0,0,0,203
5/4/2021,2,4,3,9/5/2020,0,0,1,0,0,1,0,0,0,0,0,0,52
5/4/2021,6,2,2,11/8/2020,0,0,1,0,0,0,1,0,0,0,0,0,392
5/4/2021,6,3,2,5/10/2018,1,0,0,0,0,0,0,0,0,0,0,0,135
5/4/2021,8,6,2,2/3/2021,1,0,0,0,0,0,0,0,0,0,1,0,340
5/4/2021,2,2,3,11/18/2020,1,0,0,0,1,0,0,0,0,0,0,0,155
5/4/2021,4,4,2,9/20/2021,0,0,1,0,0,0,1,0,0,0,0,0,242
5/4/2021,3,4,2,12/19/2019,0,0,0,0,0,2,0,0,0,0,0,0,256
5/4/2021,8,7,2,4/3/2020,0,0,0,0,1,0,0,0,0,0,0,0,270
5/4/2021,3,7,2,5/3/2019,1,0,0,0,0,0,0,0,0,0,0,0,355
5/4/2021,4,5,1,1/31/2022,1,0,0,0,0,0,1,0,0,0,0,0,161
5/4/2021,7,7,3,9/2/2020,0,0,0,0,1,1,1,0,0,0,1,0,225
5/4/2021,13,5,3,9/15/2019,1,0,0,0,0,0,0,1,0,0,0,0,310
5/4/2021,8,4,3,12/25/2020,0,0,0,0,0,2,1,0,0,0,0,0,77
5/4/2021,3,4,2,11/26/2021,0,0,0,0,1,0,1,0,0,0,1,0,381
5/4/2021,9,10,3,11/18/2017,1,0,1,0,0,0,1,0,0,0,0,0,201
5/4/2021,5,7,2,3/5/2020,0,0,0,0,0,1,0,0,0,0,1,0,245
5/5/2021,13,10,1,10/25/2021,1,0,0,0,0,1,0,0,0,0,0,0,360
5/5/2021,5,6,1,2/6/2022,1,0,0,0,0,0,1,0,0,0,0,0,355
5/5/2021,7,6,1,11/23/2021,0,0,0,0,1,0,1,0,0,0,0,0,56
5/5/2021,8,8,4,2/20/2021,0,0,0,0,1,1,0,0,0,0,0,0,118
5/5/2021,3,5,3,9/6/2019,1,0,0,0,0,2,0,0,0,0,0,0,259
5/5/2021,5,6,4,12/13/2019,0,0,1,0,0,0,0,0,0,0,0,0,233
5/5/2021,5,6,1,5/18/2017,0,0,0,0,1,0,0,0,1,0,1,0,149
5/5/2021,5,9,2,4/19/2021,1,0,0,0,0,0,0,0,0,0,0,0,149
5/5/2021,2,4,3,2/17/2022,1,0,0,0,0,0,0,0,0,0,0,0,255
5/5/2021,3,3,2,9/7/2020,1,0,0,0,0,0,1,0,0,0,0,0,303
5/5/2021,3,3,1,10/13/2019,1,0,0,0,0,2,0,0,0,0,0,0,101
5/5/2021,5,7,2,11/6/2018,1,0,0,0,1,0,0,0,0,0,0,0,368
5/5/2021,3,6,2,9/13/2017,0,0,0,0,0,0,1,0,0,0,0,0,369
5/5/2021,1,2,3,9/19/2021,0,0,0,0,0,1,0,1,0,0,1,0,259
5/5/2021,5,7,3,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,51
5/5/2021,4,4,3,9/30/2019,1,0,0,0,0,0,1,0,0,0,0,0,94
5/5/2021,7,6,2,6/16/2021,0,0,0,0,0,1,0,0,0,0,1,0,181
5/5/2021,4,5,3,2/19/2021,0,0,1,0,0,0,1,0,0,0,0,0,343
5/5/2021,6,6,3,11/14/2020,1,0,0,0,0,0,1,1,0,0,0,0,321
5/5/2021,7,3,2,2/2/2021,0,0,0,0,0,0,0,0,0,0,0,0,234
5/5/2021,4,10,3,12/16/2021,0,0,0,0,0,1,1,0,0,0,1,0,318
5/5/2021,1,1,2,2/4/2021,0,0,0,0,0,1,1,1,0,0,0,0,188
5/5/2021,3,5,3,12/24/2019,0,0,0,0,0,1,0,0,0,0,0,0,369
5/5/2021,13,8,2,6/30/2020,1,0,0,0,0,1,0,0,0,0,1,0,277
5/5/2021,8,6,1,3/10/2022,0,0,0,0,0,0,1,0,0,0,1,0,197
5/5/2021,2,3,2,6/10/2020,1,0,0,0,0,1,0,0,0,0,0,0,261
5/5/2021,5,7,2,7/1/2021,0,0,1,0,0,1,0,0,0,0,0,0,94
5/5/2021,2,3,3,9/24/2021,0,0,0,0,0,1,0,1,0,0,1,0,133
5/5/2021,14,13,3,9/20/2019,1,0,1,0,0,0,0,0,0,0,0,0,124
5/5/2021,5,5,1,1/6/2021,0,0,0,0,0,0,1,1,0,0,0,0,287
5/5/2021,6,6,2,2/22/2020,1,0,0,0,0,1,0,0,0,0,0,0,141
5/5/2021,6,5,2,9/10/2021,0,0,0,0,0,0,1,0,0,0,0,0,309
5/5/2021,3,7,2,2/3/2021,0,0,0,0,0,0,0,0,0,0,1,0,284
5/5/2021,1,4,3,11/24/2018,0,0,0,0,0,0,1,0,0,0,0,0,115
5/6/2021,5,10,2,9/19/2021,0,0,0,0,0,0,1,0,0,0,0,0,190
5/6/2021,11,10,2,5/15/2021,1,0,0,0,0,1,0,0,0,0,0,0,328
5/6/2021,6,3,1,2/26/2022,1,0,1,0,0,0,0,0,0,0,0,0,150
5/6/2021,8,9,2,4/17/2021,0,0,0,0,0,1,0,0,0,0,0,0,357
5/6/2021,12,10,1,11/27/2020,1,0,0,0,0,0,0,1,0,0,0,0,238
5/6/2021,6,8,1,2/23/2019,1,0,0,0,0,0,0,0,0,0,0,0,219
5/6/2021,1,4,2,9/8/2021,0,0,0,0,0,0,1,1,0,0,0,0,147
5/6/2021,6,4,2,12/4/2021,1,0,0,0,0,0,0,0,0,0,0,0,311
5/6/2021,6,6,2,8/18/2020,1,0,0,0,0,0,0,0,0,0,0,0,289
5/6/2021,5,7,2,2/15/2018,0,0,0,0,0,1,0,0,0,0,1,0,267
5/6/2021,8,6,2,9/18/2019,1,0,0,0,1,0,0,0,0,0,0,0,343
5/6/2021,4,6,2,10/30/2020,0,0,0,0,0,1,1,0,0,0,0,0,66
5/6/2021,7,7,3,1/11/2022,0,0,0,0,0,1,0,0,0,0,0,0,400
5/6/2021,5,6,2,11/15/2021,0,0,0,0,0,0,1,0,0,0,0,0,172
5/6/2021,7,8,3,7/18/2021,0,0,0,0,0,1,1,0,0,0,0,0,325
5/6/2021,8,7,1,9/12/2020,1,0,0,0,0,0,0,0,0,0,0,0,350
5/6/2021,4,8,4,12/25/2021,1,0,1,0,1,1,0,0,0,0,0,0,186
5/6/2021,3,5,3,9/26/2019,0,0,0,0,0,0,1,0,0,0,1,0,308
5/6/2021,7,8,2,10/19/2020,0,0,0,0,0,1,0,1,0,0,0,0,212
5/6/2021,1,3,3,1/5/2019,0,0,0,0,1,0,1,0,0,0,1,0,230
5/6/2021,7,8,1,11/17/2021,0,0,0,0,0,0,1,1,0,0,0,0,399
5/6/2021,4,5,3,7/12/2019,0,0,0,0,0,1,0,0,0,0,0,0,386
5/6/2021,6,6,3,6/19/2020,0,0,0,0,0,1,1,1,0,0,1,0,388
5/6/2021,2,3,2,7/11/2019,0,0,0,0,0,0,1,0,0,0,1,0,319
5/6/2021,4,6,1,6/20/2020,1,0,0,0,0,0,0,0,0,0,0,0,142
5/6/2021,3,3,2,5/15/2019,1,0,0,0,1,0,0,0,0,0,1,0,241
5/6/2021,6,6,2,1/21/2021,1,0,0,0,0,1,1,0,0,0,0,0,325
5/6/2021,12,4,2,9/19/2018,1,0,0,0,0,0,0,0,0,0,0,0,277
5/6/2021,5,8,1,4/23/2021,0,0,0,0,0,0,0,0,0,0,0,0,306
5/6/2021,5,6,1,4/23/2021,1,0,0,0,0,0,0,1,0,0,0,0,51
5/7/2021,2,8,2,9/14/2021,1,0,0,0,0,0,1,0,0,0,0,0,82
5/7/2021,11,6,2,12/8/2019,1,0,0,0,1,1,0,1,0,0,0,0,269
5/7/2021,4,8,2,1/29/2020,0,0,0,0,0,0,0,0,0,0,1,0,297
5/7/2021,3,6,3,3/19/2020,0,0,0,0,0,0,1,1,0,0,0,0,225
5/7/2021,6,4,3,2/6/2020,0,0,0,0,1,2,0,0,0,0,0,0,292
5/7/2021,5,6,4,1/23/2021,1,0,0,0,0,1,0,0,0,0,0,0,369
5/7/2021,4,3,2,2/20/2020,0,0,1,0,0,0,1,1,0,0,0,0,295
5/7/2021,2,6,3,11/27/2021,0,0,0,0,0,1,0,0,0,0,0,0,369
5/7/2021,6,6,2,3/22/2022,0,0,0,0,0,1,1,0,0,0,0,0,327
5/7/2021,8,7,2,4/20/2019,1,0,0,0,0,1,0,0,0,0,0,0,92
5/7/2021,4,4,2,5/18/2019,0,0,0,0,0,1,1,0,0,0,1,0,402
5/7/2021,2,6,2,3/19/2021,0,0,0,0,0,0,0,0,0,0,0,0,70
5/7/2021,5,10,2,7/6/2020,0,0,0,0,0,1,0,1,0,0,1,0,142
5/7/2021,8,4,3,8/26/2020,0,0,0,0,1,1,0,0,0,0,0,0,250
5/7/2021,11,7,2,1/5/2021,0,0,0,0,0,0,0,1,0,0,0,0,184
5/7/2021,2,3,2,12/28/2019,1,0,0,0,0,1,0,0,0,0,0,0,144
5/7/2021,3,6,2,4/3/2019,1,0,0,0,0,0,1,0,0,0,0,0,312
5/7/2021,8,8,2,12/13/2021,0,0,0,0,0,0,0,0,0,0,1,0,359
5/7/2021,2,4,1,11/26/2020,1,0,0,0,0,1,0,0,0,0,0,0,390
5/7/2021,9,9,2,3/27/2019,0,0,0,0,0,1,0,0,0,0,0,0,269
5/7/2021,5,6,2,5/19/2020,0,0,0,0,0,0,1,0,0,0,1,0,224
5/7/2021,7,8,2,1/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,137
5/7/2021,6,7,3,5/1/2020,1,0,0,0,0,0,1,1,0,0,0,0,179
5/7/2021,10,5,3,8/11/2020,1,0,0,0,0,1,0,0,0,0,0,0,69
5/7/2021,7,10,3,11/27/2018,0,0,0,0,0,1,0,0,0,0,0,0,389
5/7/2021,11,7,2,6/30/2019,0,0,0,0,0,1,1,0,0,0,0,0,151
5/8/2021,11,8,3,3/21/2019,1,0,0,0,0,1,0,0,0,0,1,0,158
5/8/2021,10,8,4,11/7/2018,0,0,0,0,0,1,0,0,0,0,1,0,139
5/8/2021,4,5,1,12/18/2018,0,0,0,0,0,0,0,0,0,0,0,0,318
5/8/2021,6,11,2,4/20/2019,0,0,0,0,0,1,0,1,0,0,0,0,196
5/8/2021,7,10,2,4/26/2021,0,0,0,0,0,1,1,0,0,0,0,0,287
5/8/2021,7,4,2,9/12/2018,1,0,0,0,1,1,0,1,0,0,0,0,160
5/8/2021,7,6,4,6/18/2020,0,0,0,0,0,1,1,0,0,0,0,0,355
5/8/2021,5,6,3,6/20/2020,1,0,0,0,0,0,0,0,0,0,0,0,147
5/8/2021,12,7,2,3/22/2020,1,0,0,0,0,1,0,0,0,0,0,0,291
5/8/2021,10,2,1,12/23/2021,0,0,0,0,0,1,1,0,0,0,1,0,389
5/8/2021,5,5,3,7/10/2020,1,0,0,0,0,0,0,0,0,0,1,0,272
5/8/2021,12,10,2,8/30/2021,1,0,0,0,0,0,0,0,0,0,0,0,160
5/8/2021,5,8,2,7/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,344
5/8/2021,7,6,4,11/18/2020,0,0,0,0,0,0,0,0,0,0,2,0,65
5/8/2021,7,9,3,2/7/2019,1,0,0,0,0,0,0,0,0,0,0,0,345
5/8/2021,8,7,2,8/8/2020,1,0,1,0,1,0,1,0,0,0,0,0,219
5/8/2021,1,2,2,1/21/2021,1,0,1,0,0,0,0,0,0,0,0,0,59
5/8/2021,7,8,3,2/25/2021,0,0,0,0,0,1,0,0,0,0,0,0,211
5/8/2021,3,4,1,12/8/2019,0,0,0,0,0,0,0,1,0,0,1,0,367
5/8/2021,5,4,1,4/15/2020,0,0,0,0,0,1,0,0,0,0,0,0,242
5/8/2021,6,2,2,1/5/2020,1,0,0,0,0,2,0,0,0,0,0,0,141
5/8/2021,3,8,3,6/21/2020,1,0,1,0,0,0,1,0,0,0,0,0,327
5/8/2021,6,4,1,7/31/2020,1,0,0,0,0,0,1,0,0,0,0,0,305
5/8/2021,13,7,3,11/24/2021,1,0,0,1,0,2,1,0,0,0,0,0,181
5/8/2021,4,5,2,11/28/2021,1,0,0,0,1,0,0,0,0,0,0,0,388
5/8/2021,3,3,1,2/8/2017,1,0,1,0,1,0,1,0,0,0,0,0,346
5/8/2021,2,3,2,8/23/2020,1,0,0,0,0,0,0,0,0,0,0,0,283
5/8/2021,8,6,2,11/4/2021,0,0,0,0,1,2,0,0,0,0,0,0,388
5/8/2021,6,5,2,12/21/2018,1,0,0,0,0,1,0,0,0,0,1,0,350
5/8/2021,5,5,2,3/1/2019,0,0,0,0,0,0,1,0,0,0,1,0,141
5/8/2021,2,4,3,6/9/2021,0,0,0,0,0,0,1,1,0,0,0,0,232
5/8/2021,7,6,2,2/5/2019,0,0,1,0,0,0,0,0,0,0,1,0,88
5/8/2021,4,3,2,8/19/2019,0,0,0,0,1,0,0,0,0,0,0,0,366
5/9/2021,1,1,2,7/31/2018,0,0,0,0,0,0,0,0,0,0,0,0,82
5/9/2021,9,6,3,4/21/2020,1,0,0,0,0,1,1,0,0,0,0,0,153
5/9/2021,3,4,2,9/10/2020,0,0,1,0,1,0,1,0,0,0,0,0,194
5/9/2021,9,8,3,11/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,402
5/9/2021,7,5,3,1/24/2021,1,0,1,0,0,1,0,0,0,0,0,0,82
5/9/2021,6,3,2,12/10/2021,1,0,0,0,1,0,0,0,0,0,0,0,272
5/9/2021,2,5,2,5/1/2021,1,0,0,0,0,1,0,0,0,0,0,0,145
5/9/2021,10,8,2,4/19/2020,0,0,0,0,0,0,1,0,0,0,1,0,225
5/9/2021,7,9,3,4/22/2021,0,0,0,0,0,0,0,1,0,0,1,0,199
5/9/2021,3,11,1,8/9/2021,0,0,0,0,1,0,1,0,0,0,0,0,371
5/9/2021,1,4,3,5/14/2019,0,0,0,0,0,0,1,0,0,0,0,0,266
5/9/2021,6,9,1,5/4/2020,0,0,0,0,0,0,0,1,0,0,1,0,327
